DCG000214,S154-Courthouse-Annex-6fl,10.100.128.113,172.31.150.4,Juniper,2,ex3300-48p,15.1R7-S8.1,GB0214500706:GB0214135930:,
DCG000215,S154-Courthouse-Annex-7fl,10.100.128.114,172.31.151.4,Juniper,2,ex3300-48p,15.1R7-S8.1,GB0214500063:GB0215340361:,
DCG000216,S154-Courthouse-Annex-Public,10.100.128.92,172.31.172.4,Juniper,1,ex3300-48p,15.1R7-S8.1,GB0214197709:,
DCG000217,S118-South-Tag,10.100.128.119,172.25.20.1,Juniper,1,ex3300-48p,15.1R7-S8.1,GB0218510038:,
DCG000218,S118-South-Tag-Gratis,10.100.128.120,172.25.20.40,Juniper,1,Juniper SRX220H2-POE Internet Router,JUNOS Software Release [12.1X44-D20.3],CG3913AK0071:,
DCG000219,S157-Firestation-4-MDF,10.100.128.122,172.29.32.1,Juniper,1,ex3400-24p,18.2R3-S7.4,NW0217500226:,
DCG000221,S158-FS-26,10.100.129.139,172.20.10.1,Juniper,1,ex2300-c-12p,18.2R3-S7.4,HV3619510033:,
DCG000222,S159-Tucker-Precinct-MDF,10.100.128.126,172.28.13.1,Juniper,1,ex3400-48p,18.2R3-S7.4,NY0217310515:,
DCG000223,S159-Tucker-Precinct,10.100.128.125,172.28.15.4,Juniper,1,ex3300-48p,15.1R7-S8.1,GB0214500741:,
DCG000224,S161-PDK-Airport-Maintenance,10.100.129.82,172.25.50.1,Juniper,1,ex2200-c-12p-2g,12.3R12.4,GR0215034552:,
DCG000225,S163-Lou-Walker-1,10.100.128.137,172.30.70.1,Juniper,2,ex3400-48p,18.2R3-S7.4,NY0217150192:NY0217030271:,
DCG000226,S163-Lou-Walker-2,10.100.128.135,172.30.70.5,Juniper,2,ex3300-48p,15.1R7-S8.1,GB0215340409:GB0215341042:,
DCG000231,S165-Junvenile-Court-MDF,10.100.128.155,172.27.138.1,Juniper,2,ex4600-40f,18.4R3-S11.1,TC3715360143:TC3718300235:,
DCG000232,S165-Junvenile-Court-Bfl,10.100.128.154,172.27.142.4,Juniper,1,ex3300-24p,15.1R7-S8.1,GE0215167604:,
DCG000233,S165-Junvenile-Court-1fl-1,10.100.128.146,172.27.143.4,Juniper,2,ex3300-48p,15.1R7-S8.1,GB0215230510:GB0215230586:,
DCG000234,S165-Junvenile-Court-2fl-1,10.100.128.148,172.27.144.4,Juniper,2,ex3300-48p,15.1R7-S8.1,GB0215230246:GB0215231237:,
DCG000235,S165-Junvenile-Court-3fl-1,10.100.128.150,172.27.145.4,Juniper,2,ex3300-48p,15.1R7-S8.1,GB0215230417:GB0215270681:,
DCG000236,S165-Junvenile-Court-4fl-1,10.100.128.152,172.27.146.4,Juniper,1,ex3300-48p,15.1R7-S8.1,GB0215230185:,
DCG000237,S165-Junvenile-Court-1fl-2,10.100.128.147,172.27.147.4,Juniper,1,ex3300-48p,15.1R7-S8.1,GB0215230961:,
DCG000238,S165-Junvenile-Court-2fl-2,10.100.128.149,172.27.148.4,Juniper,1,ex3300-48p,15.1R7-S6.3,GB0214270081:,
DCG000239,S165-Junvenile-Court-3fl-2,10.100.128.151,172.27.149.4,Juniper,1,ex3300-48p,15.1R7-S8.1,GB0215230813:,
DCG000240,S165-Junvenile-Court-4fl-2,10.100.128.153,172.27.150.4,Juniper,1,ex3300-48p,15.1R7-S8.1,GB0212161104:,
DCG000243,S166-WEX-MDF-1,10.100.128.190,172.31.221.4,Juniper,2,ex3400-48p,18.2R3-S7.4,NY0217310682:NY0216410145:,
DCG000244,S166-WEX-Server-1,10.100.128.176,172.31.221.11,Juniper,1,ex4300-48t,18.4R2-S7.4,PE3715030378:,
DCG000245,S166-WEX-Server-2,10.100.128.181,172.31.221.12,Juniper,1,ex4300-48t,18.4R2-S7.4,PE3715190268:,
DCG000246,S166-WEX-Server-3,10.100.128.182,172.31.221.13,Juniper,1,ex4300-48t,18.4R2-S7.4,PE3715030405:,
DCG000247,S166-WEX-Server-4,10.100.128.183,172.31.221.14,Juniper,1,ex4300-48t,18.4R2-S7.4,PE3715030121:,
DCG000248,S166-WEX-Server-5,10.100.128.184,172.31.221.15,Juniper,1,ex4300-48t,18.4R2-S7.4,PE3715030417:,
DCG000249,S166-WEX-Server-6,10.100.128.185,172.31.221.16,Juniper,1,ex4300-48t,18.4R2-S7.4,PE3713420100:,
DCG000250,S166-WEX-Server-7,10.100.128.186,172.31.221.17,Juniper,1,ex4300-48t,18.4R2-S7.4,PE3714100067:,
DCG000251,S166-WEX-Server-8,10.100.128.187,172.31.221.18,Juniper,1,ex4300-48t,18.4R2-S7.4,PE3714100727:,
DCG000252,S166-WEX-Server-9,10.100.128.188,172.31.221.19,Juniper,1,qfx5100-48s-6q,14.1X53-D27.3,TA3714140760:,
DCG000253,S166-WEX-Server-10,10.100.128.177,172.31.221.20,Juniper,1,qfx5100-48s-6q,14.1X53-D27.3,TA3714141051:,
DCG000254,S166-WEX-Server-11,10.100.128.178,172.31.221.21,Juniper,1,qfx5100-48s-6q,14.1X53-D27.3,TA3714141444:,
DCG000255,S166-WEX-Server-12,10.100.128.179,172.31.221.22,Juniper,1,qfx5100-48s-6q,14.1X53-D27.3,TA3714141001:,
DCG000256,S166-WEX-Server-13,10.100.128.180,172.31.221.23,Juniper,2,ex4300-48t,18.4R2-S7.4,PE3717270668:PE3717270284:,
DCG000257,S166-WEX-1960-1fl-E,10.100.128.157,172.31.232.4,Juniper,1,ex3300-48p,15.1R7-S8.1,GB0219070182:,
DCG000258,S166-WEX-1950-1fl-N,10.100.128.158,172.31.216.4,Juniper,1,ex2300-c-12p,15.1X53-D593.4,HV0218400102:,
DCG000259,S166-WEX-1960-1fl-W,10.100.128.159,172.31.227.4,Juniper,2,ex3300-48p,15.1R7-S8.1,GB0218510240:GB0218510224:,
DCG000260,S166-WEX-1950-2fl-E,10.100.128.162,172.31.222.4,Juniper,1,ex3300-48p,15.1R7-S8.1,GB0216310111:,
DCG000261,S166-WEX-1960-2fl-E,10.100.128.160,172.31.233.4,Juniper,1,ex3300-48p,15.1R7-S8.1,GB0216390561:,
DCG000262,S166-WEX-1950-2fl-N,10.100.128.161,172.31.217.4,Juniper,1,ex3300-48p,15.1R7-S8.1,GB0215060777:,
DCG000263,S166-WEX-1950-2fl-W,10.100.128.163,172.31.228.4,Juniper,2,ex3300-48p,15.1R7-S8.1,GB0216390984:GB0216390563:,
DCG000264,S166-WEX-1960-3fl-E,10.100.128.164,172.31.234.4,Juniper,2,ex3400-48p,18.2R3-S7.4,NY3619160514:NY3619230283:,
DCG000265,S166-WEX-1950-3fl-N,10.100.128.165,172.31.218.4,Juniper,2,ex3300-48p,15.1R7-S8.1,GB0217230852:GB0216310370:,
DCG000266,S166-WEX-1950-3fl-S,10.100.128.166,172.31.223.4,Juniper,2,ex3400-48p,20.2R3.9,NY3621250146:NY3621250295:,
DCG000267,S166-WEX-1960-3fl-W,10.100.128.167,172.31.229.4,Juniper,2,ex3300-48p,15.1R7-S8.1,GB0216390574:GB0216390988:,
DCG000268,S166-WEX-1960-4fl-E,10.100.128.168,172.31.235.4,Juniper,2,ex3300-48p,15.1R7-S8.1,GB0216310739:GB0216270631:,
DCG000269,S166-WEX-1950-4fl-N,10.100.128.169,172.31.219.4,Juniper,1,ex3300-48p,15.1R7-S8.1,GB0216310685:,
DCG000270,S166-WEX-1950-4fl-S,10.100.128.170,172.31.224.4,Juniper,2,ex3300-48p,15.1R7-S8.1,GB0216310550:GB0216300532:,
DCG000271,S166-WEX-1960-4fl-W,10.100.128.171,172.31.230.4,Juniper,2,ex3300-48p,15.1R7-S8.1,GB0216390596:GE0214351486:,
DCG000272,S166-WEX-1950-5fl-N,10.100.128.172,172.31.220.4,Juniper,3,ex3300-48p,15.1R7-S8.1,GB0216310390:GB0216310100:GB0216310274:,
DCG000273,S166-WEX-1960-5fl-S,10.100.128.173,172.31.225.4,Juniper,1,ex3300-48p,15.1R7-S8.1,GB0215341345:,
DCG000274,S166-WEX-1950-Trans,10.100.128.192,172.31.238.4,Juniper,1,ex3300-48p,15.1R7-S8.1,GB0217130404:,
DCG000275,S166-WEX-Family-Proc,10.100.128.189,172.31.198.4,Juniper,1,ex3300-48p,15.1R7-S8.1,GB0214320062:,
DCG000276,S166-WEX-AMR,10.100.129.101,172.31.248.39,Juniper,1,Juniper SRX210HE2 Internet Router,JUNOS Software Release [12.1X46-D20.5],CD5213AK1067:,
DCG000277,S166-WEX-DEMA-Internet,10.100.129.102,172.19.65.10,Juniper,1,Juniper SRX240H Internet Router,JUNOS Software Release [10.4R8.5],AG4209AA0195:,
DCG000278,S166-WEX-911-Core-1,10.100.129.109,172.19.3.2,Juniper,2,ex4600-40f,18.4R3-S11.1,TC3717480068:TC3717480162:,
DCG000279,S166-WEX-911-Core-2,10.100.129.110,172.19.4.2,Juniper,2,ex4600-40f,18.4R3-S11.1,TC3717480068:TC3717480162:,
DCG000280,S166-WEX-911,10.100.129.112,172.19.20.4,Juniper,3,ex4300-48p,18.1R3-S12.1,PD3717510263:PD3717510200:PD3717480588:,
DCG000281,S166-WEX-GCIC,10.100.128.14,172.31.215.24,Juniper,1,Juniper SRX240H Internet Router,JUNOS Software Release [11.4R5.5],AG2409AA0026:,
DCG000282,S166-WEX-Panorama,10.100.128.9,172.31.111.11,Palo Alto,1,Panorama,10.1.3-h1,0007D100689:,
DCG000283,S166-WEX-DEMA,10.100.129.142,172.19.21.3,Juniper,1,ex2300-c-12p,18.2R3-S7.4,HV3619090827:,
DCG000284,S166-WEX-DEMA-WLAN,10.100.129.100,172.19.21.254,Aruba,1,A7010-US,8.6.0.15,CG0023023:,
DCG000285,S166-WEX-LB-Int-Host-1,10.100.129.154,172.31.221.51,F5,1,BIG-IP i2600,13.1.5,f5-yomd-ohan:,
DCG000286,S166-WEX-LB-Int-Host-2,10.100.129.155,172.31.221.52,F5,1,BIG-IP i2600,13.1.5,f5-ixgh-cyqn:,
DCG000287,S166-WEX-LB-Int-Prod-1,10.100.129.156,172.31.112.18,F5,1,Interface,11.5.4,None,
DCG000288,S166-WEX-LB-Int-Prod-2,10.100.129.157,172.31.112.19,F5,1,Interface,11.5.4,None,
DCG000289,S166-WEX-LB-Int-Traff,10.100.128.6,172.31.112.20,F5,1,Interface,11.5.4,None,
DCG000290,S166-WEX-LB-Int-App,10.100.129.158,172.31.112.21,F5,1,Interface,11.5.4,None,
DCG000291,S166-WEX-LB-Int,10.100.129.159,172.31.112.22,F5,1,Interface,11.5.4,None,
DCG000292,S166-WEX-LB-Int-FS,10.100.129.160,172.31.112.24,F5,1,Interface,11.5.4,None,
DCG000293,S169-Fleet-Maint-Fire,10.100.128.194,172.28.22.1,Juniper,1,ex3400-24p,18.2R3-S7.4,NW3619450305:,
DCG000294,S169-Fleet-Maint-Admin,10.100.129.96,172.28.22.4,Juniper,1,ex3400-48p,18.2R3-S7.4,NY3619501274:,
DCG000295,S169-Fleet-Maint-Auto,10.100.129.97,172.28.22.7,Juniper,1,ex3400-48p,18.2R3-S7.4,NY0217510011:,
DCG000296,S169-Fleet-Maint-Lube,10.100.128.41,172.28.22.6,Juniper,1,ex2300-c-12p,18.2R3-S7.4,HV3619510374:,
DCG000297,S171-FS-26,10.100.128.196,172.23.50.1,Juniper,1,ex3400-24p,18.2R3-S7.4,NW0217500265:,
DCG000298,S177-Porter-Sanford,10.100.128.197,172.29.177.1,Juniper,2,ex3300-48p,15.1R7-S8.1,GB0215090007:GB0215230621:,
DCG000299,S182-WEX-CAD-Core,10.100.129.107,172.31.248.1,Juniper,2,ex4600-40f,18.4R3-S11.1,TC3716410201:TC3716410230:,
DCG000300,S182-WEX-CAD-MDF-1,10.100.129.161,172.31.248.5,Juniper,3,ex4300-48t,18.1R3-S12.1,PE3716400266:PE3716400068:PE3716400281:,
DCG000301,S182-WEX-CAD-MDF-2,10.100.129.162,172.31.248.6,Juniper,3,ex4300-48t,18.1R3-S12.1,PE3716400163:PE3716400074:PE3716400268:,
DCG000302,S182-WEX-CAD,10.100.129.111,172.31.248.4,Juniper,2,ex4300-48t,18.1R3-S12.1,PE3716400050:PE3716400265:,
DCG000303,S182-WEX-CAD-PL-Test,10.100.129.153,172.31.247.4,Juniper,1,ex4300-48t,18.1R3-S12.1,PE3716400267:,
DCG000304,S184-Leroy-Scott-MDF,10.100.128.11,172.27.159.1,Juniper,3,ex3400-48p,18.2R3-S7.4,NY0217510108:NY0218460437:NW0217500257:,
DCG000306,S184-Leroy-Scott-Scalehouse,10.100.128.13,172.27.160.4,Juniper,1,ex2300-c-12p,15.1X53-D593.4,HV0218400171:,
DCG000307,S187-Little-Creek-Farm,10.100.128.201,172.20.16.1,Juniper,1,ex3300-48p,15.1R7-S8.1,GB0215340431:,
DCG000308,S189-Redan-Park,10.100.128.200,172.30.189.1,Juniper,1,ex2200-24p-4g,12.3R6.6,CV0215150180:,
DCG000309,S190-HR-Trailer,10.100.128.71,172.19.190.1,Juniper,1,ex3300-48p,15.1R6-S2.1,GB0215230644:,
DCG000310,S191-Exchange-Park,10.100.128.206,172.29.190.1,Juniper,2,ex2300-48p,18.2R3-S7.4,JW0217190475:JW0217460090:,
DCG000311,S192-South-Precinct,10.100.128.207,172.29.116.1,Juniper,5,ex3400-48p,18.2R3-S7.4,NY0217310566:NY0217310596:NY0217310583:NY0217310499:NY0217310537:,
DCG000312,S195-Central-Senior,10.100.128.208,172.21.195.1,Juniper,2,ex3300-48p,15.1R7-S8.1,GB0214135996:GB0214136621:,
DCG000313,S199-WS-CIP-MDF,10.100.129.119,172.31.239.199,Juniper,1,ex4600-40f,18.4R3-S11.1,TC3715360139:,
DCG000314,S199-WS-CIP-1,10.100.129.120,172.27.81.4,Juniper,2,ex3300-48p,15.1R7-S8.1,GB0215231014:GB0215340667:,
DCG000315,S199-WS-CIP-2,10.100.129.121,172.27.82.4,Juniper,2,ex3300-48p,15.1R7-S8.1,GB0215340278:GB0211427609:,
DCG000316,S199-WS-CIP-3,10.100.129.122,172.27.83.4,Juniper,2,ex3300-48p,15.1R7-S8.1,GB0215340293:GB0215340547:,
DCG000317,S199-WS-CIP-4,10.100.129.123,172.27.84.4,Juniper,2,ex3300-48p,15.1R7-S8.1,GB0213389046:GB0217230754:,
DCG000318,S199-WS-CIP-5,10.100.129.124,172.27.85.4,Juniper,2,ex3300-48p,15.1R7-S8.1,GB0215310399:GB0214360109:,
DCG000319,S199-WS-CIP-6,10.100.129.125,172.27.86.4,Juniper,2,ex3300-48p,15.1R7-S8.1,GB0215310967:GB0213441161:,
DCG000320,S200-UCO-MDF,10.100.128.212,172.31.239.200,Juniper,1,ex4600-40f,18.4R3-S11.1,TC3715360128:,
DCG000322,S200-UCO-Stack1,10.100.128.214,172.31.156.4,Juniper,2,ex3400-48p,18.2R3-S7.4,NY3619500022:NY3619500376:,
DCG000323,S200-UCO-Stack2,10.100.128.215,172.31.157.4,Juniper,2,ex3400-48p,18.2R3-S7.4,NY3619501350:NY0217510057:,
DCG000324,S200-Workforce,10.100.128.39,172.20.20.4,Juniper,5,ex3400-48p,18.4R3-S9.2,NY0217510360:NY0216470172:NY0217510390:NY0217510242:NY0217510274:,
DCG000325,S200-DOL,10.100.128.99,172.20.20.5,Juniper,1,ex3400-24p,18.2R3-S7.4,NW0217030067:,
DCG000326,S200-UCO-Backup-Circuit,10.100.128.199,172.20.20.10,Palo Alto,1,PA-220,10.0.10,012801093837:,
DCG000328,S043-Atl-Senior-Comp-Lab,10.100.128.138,172.23.80.6,Juniper,1,ex2200-24p-4g,12.3R12.4,CV0212315222:,
DCG000329,S003-Maloof-Admin-DCTV-NAT,10.100.128.142,172.31.133.26,Palo Alto,1,PA-220,10.0.10,012801006880:,
DCG000330,S202-Animal-Shelter-Backup,10.100.128.145,172.22.51.10,Palo Alto,1,PA-220,10.0.10,012801011091:,
DCG000331,S202-Animal-Shelter,10.100.128.156,172.22.51.4,Juniper,5,ex3300-48p,15.1R7-S8.1,GB0217020026:GB0217020665:GB0217020685:GB0216390726:GB0216390748:,
DCG000332,S115-Sheriff-30-MDF,10.100.128.202,172.27.203.4,Juniper,2,ex4300-48p,18.1R3-S12.1,PD3718430084:PD3718270387:,
DCG000333,S196-Mini-Precinct,10.100.128.204,172.20.23.1,Juniper,1,ex3300-24p,15.1R7-S8.1,GE0214120349:,
DCG000335,S038-PDK-Airport,10.100.128.28,172.22.20.1,Juniper,1,ex3300-48p,15.1R7-S8.1,GB0214280632:,
DCG000336,S166-WEX-ClearPass,10.100.128.191,172.31.221.50,Aruba,1,C3000V,6.9.9.133760,None:,
DCG000337,S166-WEX-DEMA-Internet-TBD,10.100.129.70,172.19.65.5,Palo Alto,1,PA-220,9.1.11-h3,012801116051:,
DCG000338,S141-Sugar-Creek-Maintenance,10.100.128.224,172.29.107.1,Juniper,1,ex2300-c-12p,15.1X53-D593.4,HV0217130137:,
DCG000339,S001-Courthouse-Azure-East,10.100.128.225,10.150.63.254,Azure,1,Tunnel,None,None,
DCG000341,S075-Medical-Exam-Backup,10.100.129.39,172.27.17.10,Palo Alto,1,PA-220,10.0.10,012801014511:,
DCG000342,S122-RD-TCC-Hub,10.100.128.235,172.27.9.5,Juniper,1,ex2300-c-12p,15.1X53-D593.4,HV0217130412:,
DCG000343,S009-Roadhaven-Admin-2fl,10.100.128.236,172.28.203.5,Juniper,1,ex2200-48p-4g,15.1R7-S8.1,CT0215511087:,
DCG000344,S201-North-Senior,10.100.128.237,172.22.38.1,Juniper,2,ex3300-48p,15.1R7-S8.1,GB0214135989:GB0216390932:,
DCG000345,S033-Dekalb-BOH-VPN,10.100.128.238,172.29.109.10,Palo Alto,1,PA-220,8.0.7,012801040245:,
DCG000346,S033-Dekalb-BOH,10.100.128.239,172.29.109.4,Juniper,1,ex2300-c-12p,15.1X53-D593.4,HV0217460339:,
DCG000347,S166-WEX-911-MDF-1,10.100.128.241,172.19.50.5,Juniper,4,ex4300-48p,18.1R3-S12.1,PD3717510262:PD3717480604:PD3717510296:PD3717510216:,
DCG000348,S166-WEX-911-MDF-2,10.100.128.243,172.19.50.6,Juniper,4,ex4300-48p,18.1R3-S12.1,PD3717510241:PD3717510018:PD3717480452:PD3717510278:,
DCG000349,S128-Snapfinger-SCADA,10.100.128.244,172.29.100.5,Juniper,1,ex3400-24p,18.2R3-S7.4,NW3619450079:,
DCG000350,S128-Snapfinger-SCADA-1,10.100.128.246,172.29.100.10,Palo Alto,1,PA-500,8.1.18,0006C108442:,
DCG000351,S128-Snapfinger-SCADA-2,10.100.128.251,172.29.100.11,Palo Alto,1,PA-500,8.1.18,0006C108431:,
DCG000352,S122-Incinerator,10.100.128.252,172.27.28.5,Juniper,1,ex2300-c-12p,15.1X53-D593.4,HV0217130398:,
DCG000355,S125-SC-Pump-Station,10.100.128.86,172.24.52.4,Juniper,1,ex2300-c-12p,15.1X53-D592.1,HV0217460412:,
DCG000356,S115-Sheriff-2fl-Warrants,10.100.128.62,172.27.153.4,Juniper,3,ex3400-48p,20.2R3.9,NY3621250586:NY3621250114:NW3621320015:,
DCG000357,S115-Medical-3FL1,10.100.128.81,172.31.116.5,Juniper,2,ex3400-24p,18.2R3-S7.4,NW0217500297:NW3619450107:,
DCG000358,S115-Sheriff-IS-Back-Office,10.100.128.116,172.31.124.4,Juniper,2,ex3400-48p,18.2R3-S7.4,NY3620250718:NY3620200478:,
DCG000359,S001-Courthouse-IT,10.100.128.35,172.31.180.4,Juniper,1,ex3400-48p,18.2R3-S7.4,NY0217510037:,
DCG000360,S166-WEX-MDF-2,10.100.128.82,172.31.221.5,Juniper,1,ex3400-48p,18.2R3-S7.4,NY0217150288:,
DCG000361,S003-DCTV-Control-Rm,10.100.128.136,172.31.133.5,Juniper,1,ex2300-24p,18.2R3-S8.5,JY0218350231:,
DCG000362,S166-WEX-VSN,10.100.128.254,172.31.221.10,Palo Alto,1,PA-220,10.0.10,012801071700:,
DCG000363,S009-Roadhaven-Cust-Assurance,10.100.129.2,172.28.204.4,Juniper,1,ex3300-48p,15.1R7-S8.1,GB0216310209:,
DCG000364,S044-DA-Office-3,10.100.129.7,172.31.47.1,Juniper,2,ex3400-48p,18.2R3-S7.4,NY3619160338:NY3619160432:,
DCG000366,S120-4380-Voters,10.100.129.30,172.31.105.4,Juniper,3,ex3400-48p,18.2R3-S7.4,NY3620250021:NY0218460631:NY3620250353:,
DCG000367,S115-Sheriff-Telco-Room,10.100.128.67,172.27.203.6,Juniper,1,ex4300-24p,18.1R3-S12.1,PF3714060211:,
DCG000368,S115-Sheriff-2SE,10.100.129.38,172.31.120.5,Juniper,1,ex2300-c-12p,15.1X53-D593.4,HV0217130387:,
DCG000369,S009-Roadhaven-Data-Ctr2,10.100.129.41,172.28.200.10,Juniper,1,ex2300-c-12p,15.1X53-D593.4,HV0218020428:,
DCG000371,S111-Sanitation-North-Trail,10.100.129.44,172.22.27.4,Juniper,1,ex3300-24p,15.1R7-S8.1,GE0215167281:,
DCG000372,S200-Workforce-Deepfreeze,10.100.129.45,172.20.20.7,Juniper,1,ex3300-48p,15.1R7-S8.1,GB0214360139:,
DCG000373,S166-WEX-DMZ,10.100.129.48,172.26.160.4,Juniper,2,ex4300-24p,18.1R3-S6.1,PF3716030030:PF3714200244:,
DCG000374,S115-CORE,10.100.129.52,172.31.245.249,Juniper,2,ex4600-40f,18.4R3-S11.1,TC3718400085:TC3718380111:,
DCG000376,S001-F5-Comcast-Circuit-1,50.237.148.5,None,Comcast,1,ISP,None,None,
DCG000377,S001-F5-Sprint-Circuit-1,63.170.23.5,None,Sprint,1,ISP,None,None,
DCG000379,S001-Courthouse-Firewall,10.100.129.58,172.31.64.99,Palo Alto,1,PA-5250,9.1.13-h3,013101004139:,
DCG000380,S166-WEX-Firewall,10.100.129.68,172.31.64.98,Palo Alto,1,PA-5250,9.1.4,013101004856:,
DCG000381,S166-CAMPUS-MDF,10.100.129.42,172.31.245.250,Juniper,2,ex4600-40f,18.4R3-S11.1,TC3718380305:TC3718410059:,
DCG000382,S115-Courtroom-1,10.100.128.53,172.27.153.5,Juniper,1,ex2300-c-12p,15.1X53-D593.4,HV0218400357:,
DCG000383,S154-DKSO-CTRL-RM,10.100.128.54,172.31.153.5,Juniper,1,ex2200-c-12p-2g,15.1R5.5,GR0215310370:,
DCG000384,S166-WEX-Airwave,10.100.128.15,172.31.83.15,Aruba,1,Airwave,None,None,
DCG000385,S166-WEX-WLAN,10.100.128.56,172.31.83.6,Aruba,1,A7220-US,8.6.0.15,CW0003882:,
DCG000386,S166-WEX-Mobility-Master-1,10.100.128.57,172.31.69.161,Aruba,1,ArubaMM-VA,8.7.1.7,MM615D5CC:,
DCG000387,S166-WEX-Mobility-Master-2,10.100.128.58,172.31.69.162,Aruba,1,ArubaMM-VA,8.7.1.7,MM61B7D25:,
DCG000388,S001-CH-CORE-01,10.100.128.59,172.31.245.254,Juniper,1,qfx5110-48s-4c,18.4R2-S7.4,WS3717430055:,
DCG000389,S001-CH-CORE-02,10.100.128.60,172.31.245.253,Juniper,1,qfx5110-48s-4c,18.4R2-S7.4,WS3718310472:,
DCG000390,S166-DC-CORE-01,10.100.128.61,172.31.245.252,Juniper,1,qfx5110-48s-4c,18.4R2-S7.4,WS3718310187:,
DCG000391,S166-DC-CORE-02,10.100.128.63,172.31.245.251,Juniper,1,qfx5110-48s-4c,18.4R2-S7.4,WS3718380020:,
DCG000392,S001-F5-Comcast-Circuit-2,50.237.147.5,None,Comcast,1,ISP,None,None,
DCG000393,S001-F5-Sprint-Circuit-2,204.120.180.5,None,Sprint,1,ISP,None,None,
DCG000394,S166-F5-Comcast-Circuit-1,50.237.148.6,None,Comcast,1,ISP,None,None,
DCG000395,S166-F5-Sprint-Circuit-1,63.170.23.6,None,Sprint,1,ISP,None,None,
DCG000397,S166-F5-Comcast-Circuit-2,50.237.147.6,None,Comcast,1,ISP,None,None,
DCG000398,S166-F5-Sprint-Circuit-2,204.120.180.6,None,Sprint,1,ISP,None,None,
DCG000399,S005-Server-Lab,10.100.128.19,172.26.115.4,Juniper,1,ex2300-48p,15.1X53-D593.4,JW0218440034:,
DCG000400,S005-PXE-TEST,10.100.128.64,172.31.109.4,Juniper,1,ex2300-48p,15.1X53-D593.4,JW0218440407:,
DCG000401,S080-Hamilton2,10.100.128.221,172.27.20.4,Juniper,1,ex2300-24p,15.1X53-D593.4,JY0218340141:,
DCG000403,S016-East-Precinct-IDF,10.100.128.253,172.30.214.5,Juniper,1,ex2300-48p,15.1X53-D593.4,JW0218440403:,
DCG000404,S001-MDF,10.100.128.255,172.31.245.240,Juniper,2,ex4600-40f,18.4R3-S11.1,TC3119280238:TC3119250348:,
DCG000405,S075-Medical-Exam2,10.100.129.69,172.27.17.5,Juniper,1,ex2200-c-12p-2g,15.1R5.5,GR0216450526:,
DCG000407,S113-Seminole-Maint-Trl,10.100.129.71,172.29.110.4,Juniper,1,ex2300-c-12p,18.2R3-S7.4,HV3619090714:,
DCG000408,S165-Juvenile-Court-1FL-Classrm,10.100.129.74,172.27.143.10,Juniper,1,ex2200-24p-4g,15.1R7-S8.1,CV0215150535:,
DCG000409,S100-Comcast-Access,10.100.129.75,172.20.19.6,Juniper,1,ex2300-24p,15.1X53-D593.4,JY0216490856:,
DCG000410,S125-SCADA-SC-4600-VC,10.100.129.78,10.200.255.27,Juniper,2,ex4600-40f,18.1R3-S9.1,TC3118490168:TC3118490212:,
DCG000411,S125-SCADA-SC-4300-1,10.100.129.108,10.200.255.25,Juniper,1,ex4300-48p,18.1R3-S9.1,PD3715310006:,
DCG000412,S125-SCADA-SC-PA-3220,10.100.129.79,10.200.255.28,Palo Alto,1,PA-3220,9.1.11-h3,016201009304:,
DCG000413,S125-SCADA-RW-4600-VC,10.100.129.81,10.201.255.27,Juniper,2,ex4600-40f,18.1R3-S9.1,TC3118490331:TC3118490089:,
DCG000414,S125-SCADA-RW-4300-1,10.100.129.105,10.201.255.25,Juniper,1,ex4300-24t,18.1R3-S9.1,PG3718380184:,
DCG000415,S125-SCADA-RW-PA-3220,10.100.129.106,10.201.255.28,Palo Alto,1,PA-3220,9.1.11-h3,016201009206:,
DCG000416,S166-1960-DC-UPS,10.100.129.117,172.31.248.8,Juniper,1,ex2300-24p,15.1X53-D593.4,JY0218340046:,
DCG000417,S001-Courthouse-VPN-Gateway-1,10.100.129.130,172.31.64.10,Palo Alto,1,PA-3220,10.0.10,016201011013:,
DCG000418,S001-Courthouse-VPN-Gateway-2,10.100.129.135,172.31.64.11,Palo Alto,1,PA-3220,10.0.10,016201010921:,
DCG000419,S165-Juvenile-Court-ControlRm,10.100.128.3,172.27.147.6,Juniper,1,ex3300-48p,15.1R7-S8.1,GB0214320057:,
DCG000420,S166-WEX-Infoblox,10.100.128.30,172.31.221.35,None,None,None,None,None,
DCG000421,S001-Courthouse-Infoblox,10.100.128.31,172.31.51.25,None,None,None,None,None,
DCG000422,S115-Sheriff-Infoblox,10.100.128.123,172.27.203.25,None,None,None,None,None,
DCG000423,S166-WEX-Infoblox-DMZ,10.100.128.124,192.168.166.25,None,None,None,None,None,
DCG000424,S001-Courthouse-Infoblox-DMZ,10.100.129.29,192.168.0.25,None,None,None,None,None,
DCG000425,S166-WEX-NetMRI,10.100.128.213,172.31.112.174,None,None,None,None,None,
DCG000426,S006-SAMS-ST,10.100.129.143,10.250.250.14,Juniper,2,ex4600-40f,18.4R3-S11.1,TC3120100247:TC3120100183:,
DCG000427,S001-Courthouse-Oracle-Mgt,10.100.129.163,10.153.0.3,Palo Alto,1,PA-VM,10.0.10,007059000118496:,
DCG000428,S001-Courthouse-Oracle-Prem,10.100.129.164,10.153.0.34,Palo Alto,None,None,None,None,
DCG000429,S001-DMZ-Comcast-Circuit-GW,50.237.148.1,None,Comcast,1,ISP,None,None,
